Source,Scraped,Headline,Link
BBC Sport,2020/03/10,Coronavirus spread: Barcelona v Napoli to be played behind closed doors,http://www.bbc.co.uk/sport/football/51815623
BBC Sport,2020/03/10,Champions League last 16: What are each side's chances?,http://www.bbc.co.uk/sport/football/51741676
BBC Sport,2020/03/10,"David Rudisha: Olympic 800m champion on personal struggles, and Tokyo comeback",https://www.bbc.co.uk/sport/athletics/51800436
Cricinfo,2020/03/10,Justin Langer confronted Tim Paine in raw Headingley debrief,http://www.espncricinfo.com/ci/content/story/1218930.html?CMP=OTC-RSS
Cricinfo,2020/03/10,Middle-order make-up among Australia's key questions,http://www.espncricinfo.com/ci/content/story/1218902.html?CMP=OTC-RSS
The Guardian,2020/03/10,"Sport fans, how is the coronavirus affecting you?",https://www.theguardian.com/sport/2020/mar/10/sports-fans-coronavirus-affecting-you-rugby-football-six-nations
The Guardian,2020/03/10,Six Nations sliding doors could improbably favour Ireland in the  epilogue | Robert Kitson,https://www.theguardian.com/sport/blog/2020/mar/10/six-nations-sliding-doors-could-improbably-favour-ireland-in-the-epilogue
SMH,2020/03/11,"Locked in their hotel compound, playing in a closed stadium: Matildas face final Tokyo hurdle",https://www.smh.com.au/sport/soccer/locked-in-their-hotel-compound-playing-in-a-closed-stadium-matildas-face-final-tokyo-hurdle-20200310-p548nm.html?ref=rss&utm_medium=rss&utm_source=rss_sport
SMH,2020/03/11,Yellow Brick Road toll: Elton causes Eels turf scare,https://www.smh.com.au/sport/nrl/yellow-brick-road-toll-elton-causes-eels-turf-scare-20200310-p548qb.html?ref=rss&utm_medium=rss&utm_source=rss_sport
SMH,2020/03/11,The debut that never was: How a statistical quirk almost cost Taufua his milestone moment,https://www.smh.com.au/sport/nrl/the-debut-that-never-was-how-a-statistical-quirk-almost-cost-taufua-his-milestone-moment-20200310-p548lc.html?ref=rss&utm_medium=rss&utm_source=rss_sport
SMH,2020/03/10,Jones forced to play his wild card early with Mr Wong,https://www.smh.com.au/sport/racing/jones-forced-to-play-his-wild-card-early-with-mr-wong-20200310-p548mw.html?ref=rss&utm_medium=rss&utm_source=rss_sport
SMH,2020/03/10,Former Tigers forward in box seat for last Blues spot,https://www.smh.com.au/sport/afl/former-tigers-forward-in-box-seat-for-last-blues-spot-20200310-p548sz.html?ref=rss&utm_medium=rss&utm_source=rss_sport
The Guardian,2020/03/10,AFL prepared to play in empty stadiums if coronavirus spreads,https://www.theguardian.com/sport/2020/mar/10/unnamed-fremantle-player-in-afl-coronavirus-scare
The Guardian,2020/03/10,NRL 2020 season preview: rugby league's best remain simply the best | Nick Tedeschi,https://www.theguardian.com/sport/2020/mar/11/nrl-2020-season-preview-rugby-leagues-best-remain-simply-the-best
The Guardian,2020/03/10,The Spin | Australia bring dressing room to living room in compelling series,https://www.theguardian.com/sport/blog/2020/mar/10/australia-bring-dressing-room-to-living-room-compelling-series-test-cricket-the-spin
The Guardian,2020/03/10,Socceroos' World Cup qualifiers postponed due to coronavirus,https://www.theguardian.com/football/2020/mar/10/socceroos-world-cup-qualifiers-postponed-due-to-coronavirus
The Guardian,2020/03/09,Vardy and Barnes put Villa to sword as Leicester end winless run in style,https://www.theguardian.com/football/2020/mar/09/leicester-aston-villa-premier-league-match-report
ABC,2020/03/10,NRL boss issues warning to fans over coronavirus ahead of new season,https://www.abc.net.au/news/2020-03-10/nrl-ceo-todd-greenberg-issues-coronavirus-warning/12042040
ABC,2020/03/10,"Italy suspends all sporting fixtures, Socceroos games suspended",https://www.abc.net.au/news/2020-03-10/italian-sport-soceroos-matches-suspended-amid-coronavirus/12041304
ABC,2020/03/10,Australian Olympic cycling coach slammed for Twitter expletive in response to critics,https://www.abc.net.au/news/2020-03-10/cycling-australia-head-coach-under-fire-for-twitter-expletive/12039874
ABC,2020/03/10,"Stadiums sit empty, events cancelled and Dockers player tested as coronavirus hits sport calendar",https://www.abc.net.au/news/2020-03-10/australia-sport-events-may-be-cancelled-coronavirus-outbreak/12040582
ABC,2020/03/10,Billie Jean King once asked 'where is everyone else?' The NRL's new advert presents evidence the sport is more inclusive,https://www.abc.net.au/news/2020-03-10/nrl-simply-the-best-advert-evidence-the-sport-is-more-inclusive/12040280
BBC Sport,2020/03/11,Fed Cup Finals in Budapest postponed because of coronavirus,http://www.bbc.co.uk/sport/tennis/51841130
BBC Sport,2020/03/11,Paris-Nice: Soren Kragh Anderson wins time trial on stage four,http://www.bbc.co.uk/sport/cycling/51841544
BBC Sport,2020/03/11,Chris Woakes: England bowler pulls out of IPL stint with Delhi Capitals,http://www.bbc.co.uk/sport/cricket/51773437
BBC Sport,2020/03/11,Coronavirus: No Arsenal players or staff to be tested despite Man City postponement,http://www.bbc.co.uk/sport/football/51834736
BBC Sport,2020/03/11,Coronavirus: Roma 'will not travel' to Spain for Sevilla tie after plane not authorised,http://www.bbc.co.uk/sport/football/51831256
BBC Sport,2020/03/11,Coronavirus: Three F1 team members in self-isolation at Australian Grand Prix,http://www.bbc.co.uk/sport/formula1/51831409
BBC Sport,2020/03/11,Tottenham: Jose Mourinho must redfine side after Champions League exit,http://www.bbc.co.uk/sport/football/51826717
BBC Sport,2020/03/10,Lewis Hamilton's seventh title bid heads a potentially historic Formula 1 season,http://www.bbc.co.uk/sport/formula1/51801768
Cricinfo,2020/03/11,Australia to tour Bangladesh for two Tests starting June 11,http://www.espncricinfo.com/ci/content/story/1219013.html?CMP=OTC-RSS
Cricinfo,2020/03/11,Can New Zealand take advantage of Australia's stuttering form?,http://www.espncricinfo.com/ci/content/story/1218995.html?CMP=OTC-RSS
Cricinfo,2020/03/11,England to open Women's World Cup defence against Australia,http://www.espncricinfo.com/ci/content/story/1218980.html?CMP=OTC-RSS
The Guardian,2020/03/10,Wales' Neil Jenkins: rugby has no place for actions like Joe Marler's,https://www.theguardian.com/sport/2020/mar/10/wales-neil-williams-rugby-joe-marler-six-nations-scotland-six-nations
The Guardian,2020/03/10,England rugby players’ ex-soldier father stuck in Fiji because of immigration rules,https://www.theguardian.com/uk-news/2020/mar/10/i-feel-betrayed-the-british-army-veteran-stuck-in-fiji-because-of-immigration-rules
SMH,2020/03/12,The award was already controversial.  Now the police are involved,https://www.smh.com.au/sport/nrl/the-award-was-already-controversial-now-the-police-are-involved-20200311-p5491i.html?ref=rss&utm_medium=rss&utm_source=rss_sport
SMH,2020/03/12,Matildas defeat Vietnam to qualify for Tokyo 2020 Olympics,https://www.smh.com.au/sport/soccer/matildas-defeat-vietnam-to-qualify-for-tokyo-2020-olympics-20200311-p548uj.html?ref=rss&utm_medium=rss&utm_source=rss_sport
SMH,2020/03/11,NSW stewards tested drug at centre of US scandal five years ago,https://www.smh.com.au/sport/racing/nsw-stewards-tested-drug-at-centre-of-us-scandal-five-years-ago-20200311-p5494r.html?ref=rss&utm_medium=rss&utm_source=rss_sport
SMH,2020/03/11,LeBron James backtracks on refusal to play in empty NBA arenas,https://www.smh.com.au/sport/basketball/lebron-james-backtracks-on-refusal-to-play-in-empty-nba-arenas-20200311-p54977.html?ref=rss&utm_medium=rss&utm_source=rss_sport
SMH,2020/03/11,'We are owning it': Canterbury chair defends club as pair face sack,https://www.smh.com.au/sport/nrl/we-are-owning-it-canterbury-chair-defends-club-as-pair-face-sack-20200311-p5495x.html?ref=rss&utm_medium=rss&utm_source=rss_sport
The Guardian,2020/03/11,Australian Grand Prix: three F1 team members placed in isolation over coronavirus fears,https://www.theguardian.com/sport/2020/mar/11/australian-grand-prix-three-f1-team-members-placed-in-isolation-over-coronavirus-fears
The Guardian,2020/03/11,Brisbane Broncos rocked by knee injury to Jack Bird on eve of NRL season,https://www.theguardian.com/sport/2020/mar/11/brisbane-broncos-rocked-by-knee-injury-to-jack-bird-on-eve-of-nrl-season
The Guardian,2020/03/11,Arsenal players in self-isolation as Manchester City game postponed due to coronavirus,https://www.theguardian.com/football/2020/mar/11/arsenal-self-isolation-postpone-game-manchester-city-premier-league-coronavirus-covid-19
The Guardian,2020/03/11,"All players on Leipzig bench would play in my Spurs team, says José Mourinho",https://www.theguardian.com/football/2020/mar/11/champions-league-return-tall-order-tottenham-jose-mourinho-leipzig
ABC,2020/03/11,McLaren and Haas team members quarantined at Australian Grand Prix,https://www.abc.net.au/news/2020-03-11/formula-one-team-members-quarantined-due-to-coronavirus-fears/12047494
ABC,2020/03/11,"Tokyo Olympics could be delayed by up to two years, official suggests, but IOC says Games preparations continue",https://www.abc.net.au/news/2020-03-11/olympics-could-be-delayed-official-suggests-but-ioc-to-decide/12046994
ABC,2020/03/11,Brisbane Broncos star Jack Bird set to miss NRL season due to serious knee injury,https://www.abc.net.au/news/2020-03-11/brisbane-broncos-jack-bird-set-to-miss-nrl-season-with-injury/12046480
ABC,2020/03/11,English Premier League game postponed because of coronavirus concerns,https://www.abc.net.au/news/2020-03-11/coronavirus-arsenal-vs-man-city-premier-league-postponed/12045684
ABC,2020/03/11,Two Bulldogs players stood down after bringing two young women back to their hotel,https://www.abc.net.au/news/2020-03-11/nrl-canterbury-bulldogs-suspend-players-code-of-conduct-breach/12044692
BBC Sport,2020/03/12,Coronavirus: UK government considering banning sporting fixtures,http://www.bbc.co.uk/sport/51859553
BBC Sport,2020/03/12,Tokyo 2020: Maximum of 10 Russian track and field athletes to compete as neutrals,http://www.bbc.co.uk/sport/athletics/51855038
BBC Sport,2020/03/12,"Coronavirus: La Liga, Eredivisie, Primeira Liga & MLS suspended",http://www.bbc.co.uk/sport/football/51853524
BBC Sport,2020/03/12,Champions League: Manchester City's last-16 tie v Real Madrid postponed,http://www.bbc.co.uk/sport/football/51860669
BBC Sport,2020/03/12,Euro 2020: Uefa to discuss possibility of postponing tournament by one year,http://www.bbc.co.uk/sport/football/51859548
BBC Sport,2020/03/12,Coronavirus: Three Leicester City players in isolation after showing symptoms,http://www.bbc.co.uk/sport/football/51856906
BBC Sport,2020/03/12,Coronavirus: McLaren out of Australian Grand Prix after team member tests positive,http://www.bbc.co.uk/sport/formula1/51849163
BBC Sport,2020/03/12,"Dietmar Hopp: Bundesliga protests focus on Hoffenheim owner, but is it all about him?",https://www.bbc.co.uk/sport/football/51800444
Cricinfo,2020/03/12,Australia Women won't tour South Africa as scheduled because of coronavirus,http://www.espncricinfo.com/ci/content/story/1219220.html?CMP=OTC-RSS
Cricinfo,2020/03/12,Australia hope late-season home return brings ODI upturn,http://www.espncricinfo.com/ci/content/story/1219113.html?CMP=OTC-RSS
The Guardian,2020/03/12,RFU apologises to referee Ben O'Keeffe for Eddie Jones's Twickenham tirade,https://www.theguardian.com/sport/2020/mar/12/eddie-jones-england-wales-rfu-apologise-ben-okeeffe-bill-sweeney
The Guardian,2020/03/12,Alun Wyn Jones to equal world record for Wales against Scotland,https://www.theguardian.com/sport/2020/mar/12/alun-wyn-jones-wales-scotland-rugby-union-six-nations
The Guardian,2020/03/12,The Breakdown | Rugby's values ring hollow if Eddie Jones escapes action over referee rant,https://www.theguardian.com/sport/2020/mar/12/eddie-jones-referee-england-wales-six-nations-rugby
The Guardian,2020/03/11,Danny Care defends Joe Marler for grabbing Alun Wyn Jones's genitals,https://www.theguardian.com/sport/2020/mar/11/danny-care-defends-joe-marler-grabbing-alun-wyn-jones-genitals-england-wales-six-nations
The Guardian,2020/03/12,Australian GP under threat as McLaren pull out after positive coronavirus test,https://www.theguardian.com/sport/2020/mar/12/australian-gp-under-threat-as-mclaren-pull-out-after-positive-coronavirus-test
The Guardian,2020/03/12,'Cash is king': Lewis Hamilton criticises Australian GP green light amid Covid-19,https://www.theguardian.com/sport/2020/mar/12/two-more-haas-team-members-tested-for-covid-19-on-eve-of-australian-grand-prix
The Guardian,2020/03/12,Atlético pull off Anfield heist as Klopp runs out of miracle nights | Barney Ronay,https://www.theguardian.com/football/blog/2020/mar/12/atletico-complete-anfield-heist-as-klopp-runs-out-of-miracle-nights
The Guardian,2020/03/12,NBA suspends season until further notice amid coronavirus outbreak,https://www.theguardian.com/sport/2020/mar/11/nba-suspend-season-coronavirus
The Guardian,2020/03/11,Matildas flicker as disrupted qualifiers finally end with Olympic ticket booked | Samantha Lewis,https://www.theguardian.com/football/2020/mar/12/matildas-flicker-as-disrupted-qualifiers-finally-end-with-olympic-ticket-booked
ABC,2020/03/12,Parramatta Eels claim gritty NRL win over Canterbury Bulldogs in season opener,https://www.abc.net.au/news/2020-03-12/nrl-parramatta-eels-defeat-canterbury-bulldogs-in-season-opener/12051650
ABC,2020/03/12,Lewis Hamilton shocked Australian F1 Grand Prix is going ahead amid coronavirus fears,https://www.abc.net.au/news/2020-03-12/coronavirus-lewis-hamilton-surprised-australian-gp-is-being-held/12051052
ABC,2020/03/12,Coronavirus hangs over Australian sport like an ominous sense of dread,https://www.abc.net.au/news/2020-03-12/coronavirus-provides-australian-sport-with-sense-of-dread/12050454
ABC,2020/03/12,NBA season suspended; E3 gaming expo cancelled — events worldwide are folding,https://www.abc.net.au/news/2020-03-12/coronavirus-pandemic-suspends-nba-cancels-e3-and-major-events/12049670
ABC,2020/03/12,NBA suspended as US grapples with coronavirus outbreak,https://www.abc.net.au/news/2020-03-12/nba-suspends-season-over-coronavirus/12049452
BBC Sport,2020/03/13,Cheltenham Festival: Al Boum Photo lands back-to-back Gold Cup wins,http://www.bbc.co.uk/sport/horse-racing/51875321
BBC Sport,2020/03/13,Coronavirus: London Marathon postponed until October,http://www.bbc.co.uk/sport/athletics/51878234
BBC Sport,2020/03/13,Coronavirus: Arsenal manager Mikel Arteta 'feeling better already',http://www.bbc.co.uk/sport/football/51878050
BBC Sport,2020/03/13,Tokyo 2020: Olympic torch relay leg in Greece cancelled,http://www.bbc.co.uk/sport/olympics/51870301
BBC Sport,2020/03/13,Coronavirus: The Masters cancelled due to ongoing health crisis,http://www.bbc.co.uk/sport/golf/51875513
BBC Sport,2020/03/13,Six Nations: Wales v Scotland off because of coronavirus fear,http://www.bbc.co.uk/sport/rugby-union/51853907
BBC Sport,2020/03/13,Coronavirus: Premier League and EFL suspended until 3 April at earliest,http://www.bbc.co.uk/sport/football/51867989
BBC Sport,2020/03/13,Coronavirus: England Test series in Sri Lanka called-off,http://www.bbc.co.uk/sport/cricket/51868423
BBC Sport,2020/03/13,Uefa: All competitions including Champions League and Europa League postponed,http://www.bbc.co.uk/sport/football/51870540
Cricinfo,2020/03/13,"Finch, Sodhi reflect on 'unique' experience of ODI in an empty stadium",http://www.espncricinfo.com/ci/content/story/1219309.html?CMP=OTC-RSS
Cricinfo,2020/03/13,MCG World Cup crowd 'right thing to do' - Kevin Roberts,http://www.espncricinfo.com/ci/content/story/1219231.html?CMP=OTC-RSS
Cricinfo,2020/03/13,Fast bowlers deliver big win for Australia in series opener,http://www.espncricinfo.com/ci/content/story/1219227.html?CMP=OTC-RSS
Cricinfo,2020/03/13,Kane Richardson tests negative for COVID-19,http://www.espncricinfo.com/ci/content/story/1219226.html?CMP=OTC-RSS
Cricinfo,2020/03/13,Australia-New Zealand ODIs to be played behind closed doors,http://www.espncricinfo.com/ci/content/story/1219225.html?CMP=OTC-RSS
The Guardian,2020/03/12,England's Joe Marler banned for 10 weeks after grabbing Jones' groin,https://www.theguardian.com/sport/2020/mar/12/england-joe-marler-banned-10-weeks-grabbing-alun-wyn-jones-groin-six-nations-wales
The Guardian,2020/03/13,"Sports quiz of the week: high feet, wandering hands and flying fists",https://www.theguardian.com/sport/2020/mar/13/sports-quiz-week-high-feet-wandering-hands-flying-fists-football
The Guardian,2020/03/13,Wales v Scotland Six Nations match called off 24 hours before kick-off,https://www.theguardian.com/sport/2020/mar/13/wales-v-scotland-six-nations-match-called-off-coronavirus-rugby-union
The Guardian,2020/03/13,Sky's the limit for Scotland's Jamie Ritchie despite recent blow,https://www.theguardian.com/sport/2020/mar/13/scotland-jamie-ritchie-sky-limit-six-nations-wales
SMH,2020/03/14,Andrew Bogut stars as Sydney Kings beat Perth Wildcats,https://www.smh.com.au/sport/basketball/andrew-bogut-stars-as-sydney-kings-beat-perth-wildcats-20200314-p54a00.html?ref=rss&utm_medium=rss&utm_source=rss_sport
SMH,2020/03/14,"Feuds, retirements, signings: inside South Sydney's chaotic off-season",https://www.smh.com.au/sport/nrl/feuds-retirements-signings-inside-south-sydney-s-chaotic-off-season-20200313-p549re.html?ref=rss&utm_medium=rss&utm_source=rss_sport
SMH,2020/03/14,NRL must find a 'crime' to fit punishment for Dogs duo,https://www.smh.com.au/sport/nrl/nrl-must-find-a-crime-to-fit-punishment-for-dogs-duo-20200312-p549m5.html?ref=rss&utm_medium=rss&utm_source=rss_sport
SMH,2020/03/13,Race-by-race preview and tips for Gosford on Saturday,https://www.smh.com.au/sport/racing/race-by-race-preview-and-tips-for-gosford-on-saturday-20200313-p549wv.html?ref=rss&utm_medium=rss&utm_source=rss_sport
SMH,2020/03/13,Race-by-race tips and preview for Rosehill on Saturday,https://www.smh.com.au/sport/racing/race-by-race-tips-and-preview-for-rosehill-on-saturday-20200313-p549zr.html?ref=rss&utm_medium=rss&utm_source=rss_sport
The Guardian,2020/03/13,Formula One brought to its knees by pandemic and mismanagement | Giles Richards,https://www.theguardian.com/sport/2020/mar/13/australian-grand-prix-formula-one-mismanagement-coronavirus
The Guardian,2020/03/13,Australia thrash New Zealand in first one-day international,https://www.theguardian.com/sport/2020/mar/13/australia-thrash-new-zealand-in-first-one-day-international
The Guardian,2020/03/13,"AFLW, AFL, NRL go behind closed doors as Covid-19 wreaks havoc in Australian sport",https://www.theguardian.com/sport/2020/mar/13/australia-sport-afl-nrl-coronavirus
The Guardian,2020/03/13,FFA Cup shirts to recognise refugees and asylum seekers still held in detention,https://www.theguardian.com/football/2020/mar/13/ffa-cup-shirts-to-recognise-refugees-and-asylum-seekers-still-held-in-detention
The Guardian,2020/03/13,Premier League prepares for suspension after Arteta tests positive for Covid-19,https://www.theguardian.com/football/2020/mar/12/premier-league-plays-on-as-normal-while-other-top-leagues-cancel
ABC,2020/03/14,Premier League and Champions League competitions suspended,https://www.abc.net.au/news/2020-03-14/premier-and-champions-league-called-off-due-to-coronavirus/12055672
ABC,2020/03/13,"Broncos beat Cowboys in a thriller, Raiders beat Titans",https://www.abc.net.au/news/2020-03-13/nrl-raiders-vs-titans-cowboys-vs-broncos/12055564
ABC,2020/03/13,Here's why the gathering ban will start on Monday and not immediately,https://www.abc.net.au/news/2020-03-13/coronavirus-mass-gatherings-social-distancing-cancel-events/12043202
ABC,2020/03/13,Peter Dutton diagnosed with coronavirus,https://www.abc.net.au/news/2020-03-13/peter-dutton-diagnosed-with-coronavirus/12055104
ABC,2020/03/13,Australia rolls New Zealand at empty SCG,https://www.abc.net.au/news/2020-03-13/australia-vs-new-zealand-at-an-empty-scg-coronavirus/12054390
BBC Sport,2020/03/14,Coronavirus: Special hygiene measures in place as racing fixtures continue,http://www.bbc.co.uk/sport/horse-racing/51890031
BBC Sport,2020/03/14,Coronavirus: Germany's Maximilian Schachmann wins as Paris-Nice ends early,http://www.bbc.co.uk/sport/cycling/51888916
BBC Sport,2020/03/14,Conor McGregor: Irish fighter suggests aunt died from coronavirus effects,http://www.bbc.co.uk/sport/mixed-martial-arts/51888497
BBC Sport,2020/03/14,Caster Semenya says she is 'supernatural' as she targets Olympic 200m,http://www.bbc.co.uk/sport/athletics/51888911
BBC Sport,2020/03/14,"Coronavirus: Tokyo Olympics will go ahead, says Japan's PM Shinzo Abe",http://www.bbc.co.uk/sport/olympics/51888491
BBC Sport,2020/03/14,Zion Williamson: New Orleans Pelicans rookie pledges to help employees,http://www.bbc.co.uk/sport/basketball/51886509
BBC Sport,2020/03/14,Coronavirus: England's Joe Root 'relieved' over cancelled Sri Lanka tour,http://www.bbc.co.uk/sport/cricket/51887009
BBC Sport,2020/03/13,Coronavirus wipes out most of world's major sports events on an unprecedented day,http://www.bbc.co.uk/sport/51880582
BBC Sport,2020/03/13,Coronavirus: How will the suspension affect football in Britain?,http://www.bbc.co.uk/sport/football/51876162
Cricinfo,2020/03/14,Cancellation looms for Sheffield Shield as Australia combat coronavirus,http://www.espncricinfo.com/ci/content/story/1219355.html?CMP=OTC-RSS
Cricinfo,2020/03/14,Australia v New Zealand cancelled with travel restrictions in place,http://www.espncricinfo.com/ci/content/story/1219328.html?CMP=OTC-RSS
The Guardian,2020/03/14,Level of inconsistency over Joe Marler’s ban for an act without malice | Ugo Monye,https://www.theguardian.com/sport/2020/mar/14/level-of-inconsistency-over-joe-marlers-ban-for-an-act-without-malice
The Guardian,2020/03/14,Australia v New Zealand ODI series called off as more sports face cancellation,https://www.theguardian.com/sport/2020/mar/14/australia-v-new-zealand-odi-series-called-off-as-more-sports-face-cancellation
The Guardian,2020/03/13,"Add Six Nations to the 'crown jewels' and ensure free-to-air TV, says DCMS",https://www.theguardian.com/sport/2020/mar/13/add-six-nations-to-the-crown-jewels-and-ensure-free-to-air-tv-says-dcms
The Guardian,2020/03/13,Premiership clubs block Maro Itoje's Racing 92 loan to spark row with RFU,https://www.theguardian.com/sport/2020/mar/13/premiership-clubs-block-maro-itojes-racing-92-loan-to-spark-row-with-rfu
The Guardian,2020/03/14,"Sportwatch: Sydney into W-League grand final, Pies win big in AFLW, NRL, Super Rugby, and more - as it happened",https://www.theguardian.com/sport/live/2020/mar/14/sportwatch-w-league-semi-final-nrl-aflw-super-rugby-and-more-live
The Guardian,2020/03/13,Finances will be shattered by sports suspensions. But it won't be the stars who suffer,https://www.theguardian.com/sport/2020/mar/13/nba-nhl-mls-mlb-suspensions-financial-effects
The Guardian,2020/03/13,Sport's role as the great distraction reluctantly cancelled but it will be back | Barney Ronay,https://www.theguardian.com/sport/2020/mar/13/sport-great-distraction-reluctantly-cancelled-coronavirus
ABC,2020/03/14,AFL looking at cramming matches in case coronavirus postpones season,https://www.abc.net.au/news/2020-03-14/coronavirus-afl-looking-at-drastic-changes-to-premiership-season/12056848
ABC,2020/03/14,NRL season under a cloud following NZ Government's response to coronavirus fears,https://www.abc.net.au/news/2020-03-14/coronavirus-outbreak-puts-nrl-2020-season-in-doubt/12056878
ABC,2020/03/14,New Zealand postpones ODI series with Australia due to border restrictions over coronavirus,https://www.abc.net.au/news/2020-03-14/new-zealand-postpones-odi-cricket-series-australia-coronavirus/12056746
ABC,2020/03/14,Caster Semenya switches to 200m for Olympic Games tilt,https://www.abc.net.au/news/2020-03-14/caster-semenya-switches-to-200m-tokyo-olympic-tilt/12056368
ABC,2020/03/14,Coronavirus fears spark tourist ban at Tiwi Islands grand final,https://www.abc.net.au/news/2020-03-14/tiwi-islands-grand-final-to-go-ahead-coronavirus-restrictions/12056320
BBC Sport,2020/03/16,Coronavirus: Prime Minister advises against mass gatherings,http://www.bbc.co.uk/sport/51918401
BBC Sport,2020/03/16,Tom Brady: What next for Patriots quarterback? And other possible NFL moves,http://www.bbc.co.uk/sport/american-football/51822488
BBC Sport,2020/03/16,Coronavirus: Scotland women rugby player released from hospital,http://www.bbc.co.uk/sport/rugby-union/51901019
BBC Sport,2020/03/16,South Africa suspends football and cricket,https://www.bbc.co.uk/sport/africa/51914120
BBC Sport,2020/03/16,WTA postpones all tournaments until at least 2 May,http://www.bbc.co.uk/sport/tennis/51908728
BBC Sport,2020/03/16,Tokyo 2020: Organisers to discuss latest coronavirus developments,http://www.bbc.co.uk/sport/olympics/51908546
BBC Sport,2020/03/16,Mason Mount: Chelsea midfielder in self-isolation reminded of responsibilities after kickabout,http://www.bbc.co.uk/sport/football/51910780
BBC Sport,2020/03/16,Coronavirus: Mini-tournament could decide Champions League and Europa League,http://www.bbc.co.uk/sport/football/51906630
BBC Sport,2020/03/15,Coronavirus: 'Sport doesn't matter but it does',http://www.bbc.co.uk/sport/51902553
Cricinfo,2020/03/16,"Australia's season: Flying in Tests and T20Is, but ODIs uncertain",http://www.espncricinfo.com/ci/content/story/1219434.html?CMP=OTC-RSS
Cricinfo,2020/03/16,Coronavirus newsfile: Six Surrey players told to self-isolate,http://www.espncricinfo.com/ci/content/story/1218937.html?CMP=OTC-RSS
The Guardian,2020/03/16,Premiership Rugby suspended for five weeks over coronavirus pandemic,https://www.theguardian.com/sport/2020/mar/16/rugby-premiership-suspended-for-five-weeks-over-coronavirus-pandemic
The Guardian,2020/03/16,Coronavirus and Australian sport – a list of the major cancellations,https://www.theguardian.com/sport/2020/mar/16/coronavirus-and-australian-sport-a-list-of-the-major-cancellations
The Guardian,2020/03/15,Premiership and European rugby prepares for coronavirus shutdown,https://www.theguardian.com/sport/2020/mar/15/premiership-and-european-rugby-prepares-for-coronavirus-shutdown
The Guardian,2020/03/15,Virgil van Dijk fears coronavirus could see title won in empty stadium,https://www.theguardian.com/football/2020/mar/15/virgil-van-dijk-fears-coronavirus-could-see-premier-league-title-won-empty-stadium-liverpool
The Guardian,2020/03/15,"Sportwatch: GWS eyeing off finals, Brumbies go into Super Rugby break with a massive win and more - as it happened",https://www.theguardian.com/sport/live/2020/mar/15/sportwatch-city-take-on-wanderers-in-w-league-semi-round-1-of-the-nrl-continues-and-more
The Guardian,2020/03/16,AFL shortens 2020 season due to Covid-19 as doubts hang over start date,https://www.theguardian.com/sport/2020/mar/16/afl-shortens-2020-season-due-to-covid-19-as-doubts-hang-over-start-date
The Guardian,2020/03/15,Time for perspective after an A-League round that was anything but routine,https://www.theguardian.com/football/2020/mar/16/time-for-perspective-after-an-a-league-round-that-was-anything-but-routine
The Guardian,2020/03/15,'It is a big blow for Aussie sport': former F1 champion Jones on cancelled GP,https://www.theguardian.com/sport/2020/mar/15/former-f1-world-champion-alan-jones-hugely-disappointed-about-cancellation
The Guardian,2020/03/15,Tennis players face a difficult future as non-stop tours shut down,https://www.theguardian.com/sport/2020/mar/15/tennis-coronavirus-outbreak-professional-tours-shutdown
ABC,2020/03/16,AFL cuts season to 17 rounds but delays call on suspending start of competition,https://www.abc.net.au/news/2020-03-16/coronavirus-afl-reduces-season-to-17-rounds-in-2020/12059996
ABC,2020/03/16,Our major sporting codes are bracing for a huge coronavirus hit as an extended shutdown looms,https://www.abc.net.au/news/2020-03-16/coronavirus-pandemic-leaves-sport-bracing-for-financial-hit/12059402
ABC,2020/03/16,The health crisis no-one's talking about,https://www.abc.net.au/news/2020-03-16/aflw-players-not-immune-to-endometriosis-getting-women-talking/12059000
ABC,2020/03/16,A-League and W-League games to continue behind closed doors,https://www.abc.net.au/news/2020-03-16/ffa-a-league-w-league-to-continue-despite-coronavirus-threat/12058872
ABC,2020/03/16,NRL players could face salary cuts during coronavirus crisis,https://www.abc.net.au/news/2020-03-16/todd-greenberg-nrl-will-need-goverment-cororonavirus-crisis/12058616
BBC Sport,2020/03/17,Coronavirus: Ferrari Formula 1 team goes into self-isolation as a precaution,http://www.bbc.co.uk/sport/formula1/51936622
BBC Sport,2020/03/17,Coronavirus: French Open tennis moved to September,http://www.bbc.co.uk/sport/tennis/51930214
BBC Sport,2020/03/17,Joshua-Pulev: Eddie Hearn says world heavyweight title fight could be rearranged,http://www.bbc.co.uk/sport/boxing/51931451
BBC Sport,2020/03/17,Tom Brady: Quarterback announces he will leave New England Patriots,http://www.bbc.co.uk/sport/american-football/51930150
BBC Sport,2020/03/17,Coronavirus: Horse racing in the UK suspended until end of April,http://www.bbc.co.uk/sport/horse-racing/51930209
BBC Sport,2020/03/17,"Euro 2020 postponed until next summer, says the Norwegian FA",http://www.bbc.co.uk/sport/football/51909518
BBC Sport,2020/03/17,Nemanja Matic: Manchester United trigger extension in midfielder's contract,http://www.bbc.co.uk/sport/football/51925292
BBC Sport,2020/03/17,Coronavirus: Japan still planning 'complete' Tokyo Olympics,http://www.bbc.co.uk/sport/olympics/51924635
BBC Sport,2020/03/17,Roberto Firmino: Liverpool forward's journey from humble origins to starring Anfield role,https://www.bbc.co.uk/sport/football/51815586
