Source,Scraped,Headline,Link
Ten,2020/01/31,For The First Time In My Life I Agree With Something Tony Abbott Said,https://10daily.com.au/news/australia/a200130deyal/for-the-first-time-in-my-life-i-agree-with-something-tony-abbott-said-20200130
Ten,2020/01/31,Fears For Tigerair Passengers After Coronavirus Patient Became Unwell On Flight,https://10daily.com.au/news/australia/a200130qgawc/fears-for-hundreds-of-tigerair-passengers-after-coronavirus-patient-became-unwell-on-flight-20200130
Ten,2020/01/31,The Unanswered Questions Of Australia's Coronavirus Plan,https://10daily.com.au/news/australia/a200130ajnue/the-unanswered-questions-of-australias-coronavirus-evacuation-plan-20200130
ABC,2020/01/31,Many of Christine O'Reilly's callers don't know she is deaf. She says that's about change,https://www.abc.net.au/news/2020-01-31/last-days-of-captel-for-australia-deaf-community/11909648
ABC,2020/01/31,Australian-made coronavirus copy reaches high-security CSIRO lab,https://www.abc.net.au/news/2020-01-31/australian-made-coronavirus-copy-reaches-high-security-csiro-lab/11915092
ABC,2020/01/31,Second case of coronavirus confirmed in Queensland,https://www.abc.net.au/news/2020-01-30/coronavirus-second-case-confirmed-in-queensland/11915370
ABC,2020/01/31,"Victoria's third coronavirus case confirmed, bringing national total to nine",https://www.abc.net.au/news/2020-01-30/vic-third-coronavirus-case/11915692
ABC,2020/01/31,Liberal MP to return to Parliament amid probe into Christmas party conduct,https://www.abc.net.au/news/2020-01-30/liberal-mp-returns-to-parliament-despite-investigation/11915182
ABC,2020/01/31,Australians stuck in virus epicentre question Christmas Island plan,https://www.abc.net.au/news/2020-01-30/wuhan-coronavirus-australian-families-christmas-island/11913304
ABC,2020/01/31,Concerns for more than 170 people who flew to Gold Coast with coronavirus patient,https://www.abc.net.au/news/2020-01-30/coronavirus-fears-queensland-four-tested/11912148
ABC,2020/01/31,Two Australian citizens in China infected with coronavirus,https://www.abc.net.au/news/2020-01-30/coronavirus-two-australian-citizens-infected-in-china/11913406
ABC,2020/01/31,WHO voices 'grave concern' ahead of emergency coronavirus meeting,https://www.abc.net.au/news/2020-01-30/who-considering-coronavirus-constitutes-as-a-global-emergency/11912234
The Guardian,2020/01/30,Sports grants: Coalition rejected 12 grant applications for female change rooms at local sport grounds,https://www.theguardian.com/australia-news/2020/jan/31/sports-grants-coalition-rejected-12-grant-applications-for-female-change-rooms-at-local-sport-grounds
The Guardian,2020/01/30,"Birds, insects, animal poo: citizen science search for data to make sense of bushfire devastation",https://www.theguardian.com/australia-news/2020/jan/31/birds-insects-animal-poo-citizen-science-search-for-data-to-make-sense-of-bushfire-devastation
The Guardian,2020/01/30,NDIS watchdog is fielding nearly 100 allegations of abuse or neglect a week,https://www.theguardian.com/australia-news/2020/jan/31/ndis-watchdog-is-fielding-nearly-100-allegations-of-abuse-or-neglect-a-week
The Guardian,2020/01/30,Bushfire survivors join claim against ANZ for financing climate crisis,https://www.theguardian.com/australia-news/2020/jan/30/bushfire-survivors-join-claim-against-anz-for-financing-climate-crisis
The Guardian,2020/01/30,Heatwave brings dangerous fire conditions to bushfire-ravaged Australia,https://www.theguardian.com/australia-news/2020/jan/30/heatwave-brings-dangerous-fire-conditions-to-bushfire-ravaged-nsw-victoria-south-australia
The Guardian,2020/01/30,Coronavirus ‘shock’: Biloela family knew nothing of Christmas Island evacuation plan,https://www.theguardian.com/australia-news/2020/jan/30/coronavirus-shock-biloela-family-knew-nothing-of-christmas-island-evacuation-plan
The Guardian,2020/01/30,Bettina Arndt rejects claims she misrepresented herself as a psychologist,https://www.theguardian.com/australia-news/2020/jan/30/bettina-arndt-defends-claims-she-misrepresented-herself-as-psychologist-amid-calls-to-be-stripped-of-honour
The Guardian,2020/01/30,"The broken promise of the Sydney Opera House, its botched design and $150m fix",https://www.theguardian.com/australia-news/2020/jan/30/the-broken-promise-of-the-sydney-opera-house-its-botched-design-and-150m-fix
SBS,2020/01/30,Chinese national in Queensland confirmed as ninth Australian coronavirus case,https://www.sbs.com.au/news/chinese-national-in-queensland-confirmed-as-ninth-australian-coronavirus-case
SBS,2020/01/30,Cathy Freeman heaps praise on Ashleigh Barty's Australian Open run,https://www.sbs.com.au/news/cathy-freeman-heaps-praise-on-ashleigh-barty-s-australian-open-run
SBS,2020/01/30,UN ruling could be a game-changer for climate refugees and climate action,https://www.sbs.com.au/news/un-ruling-could-be-a-game-changer-for-climate-refugees-and-climate-action
SBS,2020/01/30,Victorian minister calls for Bettina Arndt to be stripped of her OAM honour,https://www.sbs.com.au/news/victorian-minister-calls-for-bettina-arndt-to-be-stripped-of-her-oam-honour
SBS,2020/01/30,No bail for NSW man accused of 1982 murder,https://www.sbs.com.au/news/no-bail-for-nsw-man-accused-of-1982-murder
SBS,2020/01/30,This unique program is saving young veterans from homelessness,https://www.sbs.com.au/news/this-unique-program-is-saving-young-veterans-from-homelessness
SBS,2020/01/30,Welfare agency seeks bigger Newstart increase amid rising living pressures,https://www.sbs.com.au/news/welfare-agency-seeks-bigger-newstart-increase-amid-rising-living-pressures
SBS,2020/01/30,Peter Dutton defends Christmas Island coronavirus plan amid calls for more &lsquo;humane&rsquo; solution,https://www.sbs.com.au/news/peter-dutton-defends-christmas-island-coronavirus-plan-amid-calls-for-more-humane-solution
SBS,2020/01/29,Indonesia cuts ties with 'unfair' WWF,https://www.sbs.com.au/news/indonesia-cuts-ties-with-unfair-wwf
SMH,2020/02/01,'Financial literacy tool': Bid to take cashless welfare card national,https://www.smh.com.au/politics/federal/financial-literacy-tool-bid-to-take-cashless-welfare-card-national-20200131-p53wfm.html?ref=rss&utm_medium=rss&utm_source=rss_politics_federal
SMH,2020/02/01,Religious discrimination bill could put business in 'perilous' and 'very expensive' position: ACCI,https://www.smh.com.au/politics/federal/religious-discrimination-bill-could-put-business-in-perilous-and-very-expensive-position-acci-20200131-p53whg.html?ref=rss&utm_medium=rss&utm_source=rss_politics_federal
SMH,2020/01/31,Fires and virus could drive nation into recession,https://www.smh.com.au/politics/federal/fires-and-virus-could-drive-nation-into-recession-20200131-p53wff.html?ref=rss&utm_medium=rss&utm_source=rss_politics_federal
SMH,2020/01/31,'I got it wrong': Unpredictable year stings economists,https://www.smh.com.au/politics/federal/i-got-it-wrong-economists-stung-by-unpredictable-year-20200130-p53w6q.html?ref=rss&utm_medium=rss&utm_source=rss_politics_federal
SMH,2020/01/31,Hollow the leader with a mountain to climb: PM's challenge is beyond urgent,https://www.smh.com.au/politics/federal/hollow-the-leader-with-a-mountain-to-climb-pm-s-challenge-is-beyond-urgent-20200131-p53woq.html?ref=rss&utm_medium=rss&utm_source=rss_politics_federal
SMH,2020/01/31,Qantas readies crews for evacuation of Australians from China,https://www.smh.com.au/politics/federal/qantas-readies-crews-for-evacuation-of-australians-from-china-20200131-p53wn6.html?ref=rss&utm_medium=rss&utm_source=rss_politics_federal
NIT,2020/01/31,2020: Year of the (brush-tailed) Rat,https://nit.com.au/2020-year-of-the-brush-tailed-rat/
NIT,2020/01/31,Wyatt sets out Indigenous Affairs agenda for 2020,https://nit.com.au/wyatt-sets-out-indigenous-affairs-agenda-for-2020/
NIT,2020/01/31,Aboriginal Carbon Foundation earns carbon credits with strategic cultural burning,https://nit.com.au/aboriginal-carbon-foundation-earns-carbon-credits-with-strategic-cultural-burning/
NIT,2020/01/31,Mick Dodson looks to Canada for Treaties inspiration,https://nit.com.au/mick-dodson-looks-to-canada-for-treaties-inspiration/
New Daily,2020/01/31,China slams ‘truly mean’ USA reaction as coronavirus death toll surges,https://thenewdaily.com.au/news/national/2020/02/01/coronavirus-australians-wuhan-evacuation/
New Daily,2020/01/31,Melburnians warm hearts of bushfire victims with convoy of donations,https://thenewdaily.com.au/news/national/2020/01/31/brighton-bushfire-convoy/
New Daily,2020/01/31,Rumours – and fears – that ‘National Digital ID’ is on the way,https://thenewdaily.com.au/life/tech/2020/01/31/national-digital-id-australia/
New Daily,2020/01/31,"Bar, restaurant and cafe workers are still being ripped off",https://thenewdaily.com.au/news/national/2020/01/31/hospitality-wage-theft/
New Daily,2020/01/31,Former senator David Leyonhjelm to pay Greens Senator Sarah Hanson-Young’s legal costs,https://thenewdaily.com.au/news/national/2020/01/31/david-leyonhjelm-senator-sarah-hanson-young-legal-costs/
New Daily,2020/01/31,"Dust, heat and fire emergencies – but no relief in sight for weary Victorians",https://thenewdaily.com.au/news/national/2020/01/31/weather-storms-victoria-humid/
New Daily,2020/01/31,‘Life-threatening’: Airport staff demand halt to flights from China,https://thenewdaily.com.au/news/national/2020/01/31/airport-workers-coronavirus-masks/
New Daily,2020/01/31,"Canberrans can now grow and smoke cannabis, though some questions remain unanswered",https://thenewdaily.com.au/news/national/2020/01/31/canberra-cannabis-questions-remain/
ABC,2020/01/31,Will Bridget McKenzie's ministerial career survive the $100 million sports grants scandal?,http://www.abc.net.au/news/2020-02-01/bridget-mckenzie-agriculture-minister-career-hangs-in-balance/11919734
ABC,2020/01/31,"Dominic Thiem gets past Alexander Zverev, will play Novak Djokovic in Aus Open final",http://www.abc.net.au/news/2020-01-31/australian-open-dominic-thiem-beats-alexander-zverev-tennis/11919736
ABC,2020/01/31,Patient operated on by mobile phone light after hospital blackout,http://www.abc.net.au/news/2020-01-31/patient-operated-on-by-mobile-phone-light-after-blackout/11919680
ABC,2020/01/31,Australia's largest university postpones classes for a fortnight over coronavirus,http://www.abc.net.au/news/2020-01-31/monash-delays-classes-over-coronavirus/11919828
ABC,2020/01/31,A fight between school students ended with Aya Hishmeh ploughing her car into a group of teens,http://www.abc.net.au/news/2020-01-31/aya-hishmeh-on-trial-accused-of-jacob-cummins-murder-in-perth/11913830
ABC,2020/01/31,Coronavirus scare leaves Jetstar passengers stranded on tarmac for three hours,http://www.abc.net.au/news/2020-01-31/jetstar-plane-stranded-on-tarmac-after-coronavirus-scare/11918784
ABC,2020/01/31,"Welcome to the tropics, but why is this heat so oppressive?",http://www.abc.net.au/news/2020-01-31/hot-humid-weather-welcome-to-the-tropics/11917070
ABC,2020/01/31,Nationals candidates the big winners in late pre-election sports grants bonanza,http://www.abc.net.au/news/2020-01-31/nationals-big-winners-in-late-sports-grants/11918526
ABC,2020/01/31,Power cut to Adelaide hospital and Port Lincoln as flash flooding hits SA,http://www.abc.net.au/news/2020-01-31/power-cut-to-royal-adelaide-hospital-amid-severe-storms/11918354
ABC,2020/01/31,ACT enters state of emergency as Namadgi bushfire continues to burn out of control,http://www.abc.net.au/news/2020-01-31/act-in-state-of-emergency/11917546
Ten,2020/02/01,Sports Rorts Scandal: Email Reveals Morrison's Office Was Involved,https://10daily.com.au/news/australia/a200131pjegy/sports-rorts-scandal-email-reveals-morrisons-office-was-involved-20200131
Ten,2020/02/01,All The Times WHO Has Declared A Public Health Emergency,https://10daily.com.au/news/australia/a200131zroma/all-the-times-who-has-declared-a-public-health-emergency-20200131
Ten,2020/02/01,What Bettina Arndt Is Missing About Men's Rights And Masculinity,https://10daily.com.au/news/australia/a200131aoebt/what-bettina-arndt-is-missing-about-mens-rights-and-masculinity-20200131
Ten,2020/02/01,Rescued Koalas Named After American Firefighters Killed In Plane Crash,https://10daily.com.au/news/australia/a200131bsncv/rescued-koalas-named-after-american-firefighters-killed-in-plane-crash-20200131
Ten,2020/02/01,"Fake Tradies Exposed, Busted Allegedly Targeting Elderly Residents",https://10daily.com.au/news/australia/a200130kugcj/fake-tradies-exposed-busted-allegedly-targeting-elderly-residents-20200131
Ten,2020/02/01,Aussie Woman Takes Swipe At Cops For Posting 'Trailer Trash' Mug Shot,https://10daily.com.au/news/australia/a200130ekhfm/aussie-woman-takes-swipe-at-cops-for-posting-trailer-trash-mug-shot-20200130
Ten,2020/02/01,Australia Still Waiting For China To Approve Citizen Evacuations,https://10daily.com.au/news/australia/a200130mbgxh/australia-still-waiting-for-china-to-approve-citizen-evacuations-during-coronavirus-crisis-20200130
Ten,2020/02/01,Aussies Will Lose 40 Million Hours Of Sleep Watching The Australian Open Finals,https://10daily.com.au/news/australia/a200130umtld/aussies-will-lose-40-million-hours-of-sleep-watching-the-australian-open-finals-20200130
Ten,2020/02/01,Coronavirus Declared A Global Health Emergency,https://10daily.com.au/news/australia/a200130rlkio/breaking-coronavirus-declared-a-global-health-emergency-20200130
Ten,2020/02/01,Melbourne Man Jailed For Stabbing His Partner To Death In Front Of Their Children,https://10daily.com.au/news/australia/a200130ekapi/melbourne-man-jailed-for-stabbing-his-partner-to-death-in-front-of-their-children-20200130
ABC,2020/02/01,"Three months before the coronavirus outbreak, Event 201 predicted how it might play out",https://www.abc.net.au/news/2020-02-01/coronavirus-outbreak-researchers-simulated-severe-pandemic/11906562
ABC,2020/02/01,"Prisons 'don't work' and war on drugs 'failed', but Palaszczuk rules out decriminalisation",https://www.abc.net.au/news/2020-01-31/drug-offences-penalties-qld-police-prison/11918390
ABC,2020/02/01,Nationals candidates the big winners in late pre-election sports grants bonanza,https://www.abc.net.au/news/2020-01-31/nationals-big-winners-in-late-sports-grants/11918526
ABC,2020/02/01,Two passengers on a Tigerair flight tested positive for coronavirus. What are airlines doing to protect passengers?,https://www.abc.net.au/news/2020-01-31/coronavirus-tigerair-plane-gold-coast-taken-out-of-service/11915832
ABC,2020/02/01,The head of the UN fears a 'great fracture' will split the world in two. Is he right?,https://www.abc.net.au/news/2020-01-31/liberal-international-order-under-threat-china-us/11905652
ABC,2020/02/01,Coronavirus outbreak declared global health emergency,https://www.abc.net.au/news/2020-01-31/who-coronavirus-global-emergency/11916276
The Guardian,2020/01/31,Labor attacks Josh Frydenberg for failing to meet banking royal commission deadline,https://www.theguardian.com/australia-news/2020/feb/01/labor-attacks-josh-frydenberg-for-failing-to-meet-banking-royal-commission-deadline
The Guardian,2020/01/31,Banking royal commission one year on: optimism over changes but banks fight back,https://www.theguardian.com/australia-news/2020/feb/01/banking-royal-commission-one-year-on-optimism-over-changes-but-banks-fight-back
The Guardian,2020/01/31,"While Bridget McKenzie hovers in no man's land, we're left waiting for a clear explanation",https://www.theguardian.com/australia-news/2020/feb/01/while-bridget-mckenzie-hovers-in-no-mans-land-were-left-waiting-for-a-clear-explanation
The Guardian,2020/01/31,Australia fires live: Canberra bushfires threaten suburbs as heatwave hits NSW and Victoria – as it happened,https://www.theguardian.com/australia-news/live/2020/jan/31/canberra-fires-live-updates-act-bushfires-nsw-australia-fire-near-me-heatwave-weather-forecast-latest-news
The Guardian,2020/01/31,Narrabri farmers feel 'sold out' by federal-NSW energy deal that boosts gas supply,https://www.theguardian.com/australia-news/2020/jan/31/narrabri-farmers-feel-sold-out-by-federal-nsw-energy-deal-that-boosts-gas-supply
The Guardian,2020/01/31,"Hot, sticky and stormy weather forecast for parts of Australia's south and south-east",https://www.theguardian.com/australia-news/2020/jan/31/hot-sticky-and-stormy-weather-forecast-for-parts-of-australias-south-and-south-east
The Guardian,2020/01/31,Sports rorts: attorney general defends ministers' powers while awaiting McKenzie review,https://www.theguardian.com/australia-news/2020/jan/31/sports-rorts-attorney-general-defends-ministers-powers-while-awaiting-mckenzie-review
The Guardian,2020/01/31,PM's energy plan isn't really a plan – but it's a step in the right direction | Katharine Murphy,https://www.theguardian.com/australia-news/2020/jan/31/pms-energy-plan-isnt-really-a-plan-but-its-a-step-in-the-right-direction
The Guardian,2020/01/31,Jacqui Lambie says people scared and confused by Coalition’s cashless welfare card plan,https://www.theguardian.com/australia-news/2020/jan/31/jacqui-lambie-says-people-scared-and-confused-by-coalitions-cashless-welfare-card-plan
The Guardian,2020/01/31,"Australia fires: NSW, Victoria and Canberra bushfire alert as hot, dry weather sweeps in",https://www.theguardian.com/australia-news/2020/jan/31/australia-fires-nsw-victoria-and-canberra-bushfire-alert-as-hot-dry-weather-sweeps-in
SBS,2020/01/31,"'Long, hot and windy': Severe fire danger forecast for Australia's east coast",https://www.sbs.com.au/news/long-hot-and-windy-severe-fire-danger-forecast-for-australia-s-east-coast
SBS,2020/01/31,ACT enters state of emergency for the first time in 17 years,https://www.sbs.com.au/news/act-enters-state-of-emergency-for-the-first-time-in-17-years
SBS,2020/01/31,Australian airport workers call for all flights from China be cancelled amid coronavirus fears,https://www.sbs.com.au/news/australian-airport-workers-call-for-all-flights-from-china-be-cancelled-amid-coronavirus-fears
SBS,2020/01/31,Medicos are preparing Christmas Island to be coronavirus quarantine zone,https://www.sbs.com.au/news/medicos-are-preparing-christmas-island-to-be-coronavirus-quarantine-zone
SBS,2020/01/31,Tonga coach Kristian Woolf opens door for Israel Folau selection,https://www.sbs.com.au/news/tonga-coach-kristian-woolf-opens-door-for-israel-folau-selection
SBS,2020/01/31,'This is racism': Chinese-Australians say they've faced increased hostility since the coronavirus outbreak began,https://www.sbs.com.au/news/this-is-racism-chinese-australians-say-they-ve-faced-increased-hostility-since-the-coronavirus-outbreak-began
SBS,2020/01/30,Scott Morrison announces $2 billion energy deal to boost gas use,https://www.sbs.com.au/news/scott-morrison-announces-2-billion-energy-deal-to-boost-gas-use
SBS,2020/01/30,Coronavirus evacuation plan remains uncertain as ninth case in Australia confirmed,https://www.sbs.com.au/news/coronavirus-evacuation-plan-remains-uncertain-as-ninth-case-in-australia-confirmed
SBS,2020/01/30,It's now legal to grow and smoke cannabis for personal use in the ACT,https://www.sbs.com.au/news/it-s-now-legal-to-grow-and-smoke-cannabis-for-personal-use-in-the-act
SMH,2020/02/02,Universities seek to help students hit by travel ban,https://www.smh.com.au/politics/federal/universities-seek-to-help-students-hit-by-travel-ban-20200201-p53wwq.html?ref=rss&utm_medium=rss&utm_source=rss_politics_federal
SMH,2020/02/02,Under fire: Josephine Cashman stands firm against author Bruce Pascoe,https://www.smh.com.au/politics/federal/under-fire-josephine-cashman-stands-firm-against-author-bruce-pascoe-20200201-p53wtf.html?ref=rss&utm_medium=rss&utm_source=rss_politics_federal
SMH,2020/02/02,"A tale of two crises, and and why the PM hasn't been burnt - yet - by the coronavirus",https://www.smh.com.au/politics/federal/a-tale-of-two-crises-and-and-why-the-pm-hasn-t-been-burnt-yet-by-the-coronavirus-20200131-p53wo3.html?ref=rss&utm_medium=rss&utm_source=rss_politics_federal
SMH,2020/02/02,Public servants should declare all their interests: Labor MP,https://www.smh.com.au/politics/federal/public-servants-should-declare-all-their-interests-labor-mp-20200131-p53wlw.html?ref=rss&utm_medium=rss&utm_source=rss_politics_federal
SMH,2020/02/02,Childcare package all but gone 18 months after introduction,https://www.smh.com.au/politics/federal/childcare-package-all-but-gone-18-months-after-introduction-20200131-p53wlr.html?ref=rss&utm_medium=rss&utm_source=rss_politics_federal
SMH,2020/02/02,Abbott's dystopian hierarchy of wombs: at least he's sparked a debate we need to have,https://www.smh.com.au/politics/federal/abbott-s-dystopian-hierarchy-of-wombs-at-least-he-s-sparked-a-debate-we-need-to-have-20200131-p53wj9.html?ref=rss&utm_medium=rss&utm_source=rss_politics_federal
SMH,2020/02/01,Fortress Australia: Ban on non-citizens from China,https://www.smh.com.au/politics/federal/fortress-australia-ban-on-non-citizens-from-china-20200201-p53wv9.html?ref=rss&utm_medium=rss&utm_source=rss_politics_federal
SMH,2020/02/01,Lower rates will mean higher house prices: Economists,https://www.smh.com.au/politics/federal/lower-rates-will-mean-higher-house-prices-economists-20200131-p53wm4.html?ref=rss&utm_medium=rss&utm_source=rss_politics_federal
New Daily,2020/02/01,Perth’s facial recognition cameras prompt scowls – and a campaign to stop ‘invasive’ surveillance,https://thenewdaily.com.au/news/national/2020/02/01/perth-facial-recognition/
New Daily,2020/02/01,Two more virus cases in South Australia lift national tally to 12,https://thenewdaily.com.au/news/state/sa/2020/02/01/corona-virus-tally-rises-to-12/
New Daily,2020/02/01,"Govt advisory: Do not – repeat, do not – visit China under any circumstances",https://thenewdaily.com.au/news/national/2020/02/01/govt-advisory-do-not-visit-china/
New Daily,2020/01/31,"Bushfire warnings for ACT, NSW on hot gusty weekend",https://thenewdaily.com.au/news/national/2020/02/01/bushfire-warnings-for-act-nsw-on-hot-gusty-weekend/
ABC,2020/02/01,Four children killed and fifth critical after Sydney pedestrian crash,http://www.abc.net.au/news/2020-02-01/children-killed-in-traffic-accident-north-west-sydney/11921348
ABC,2020/02/01,New travel restrictions are in place to halt coronavirus. Here's how they will affect you,http://www.abc.net.au/news/2020-02-01/coronavirus-travel-restrictions-australia-china-tourism/11921222
ABC,2020/02/01,"Live: Sofia Kenin wins Australian Open final, beating Muguruza in three sets for first grand slam title",http://www.abc.net.au/news/2020-02-01/australian-open-sofia-kenin-beats-garbine-muguruza-in-final/11920794
ABC,2020/02/01,SA detects first coronavirus case as couple from Wuhan test positive,http://www.abc.net.au/news/2020-02-01/coronavirus-confirmed-in-south-australia-and-victoria/11920754
ABC,2020/02/01,"Australians told not to travel to China due to coronavirus, border restrictions tightened considerably",http://www.abc.net.au/news/2020-02-01/australians-told-not-to-travel-to-china-due-to-coronavirus/11920742
ABC,2020/02/01,Dylan Alcott wins sixth-straight Australian Open singles title,http://www.abc.net.au/news/2020-02-01/dylan-alcott-wins-sixth-straight-australian-open-tennis/11920958
ABC,2020/02/01,Five emergency warnings across NSW as conditions deteriorate under extreme temperatures,http://www.abc.net.au/news/2020-02-01/emergency-fires-in-nsw-in-snowy-monaro-and-bega/11920778
Ten,2020/02/02,"Travel Limits On Foreign Passengers, Qantas To Suspend Flights To Mainland China",https://10daily.com.au/news/australia/a200201chtox/qantas-to-suspend-flights-to-mainland-china-20200201
Ten,2020/02/02,"South Australia Confirms First Coronavirus Cases, Bringing National Total To 12",https://10daily.com.au/news/australia/a200201lofzh/another-coronavirus-case-confirmed-in-melbourne-bringing-the-national-total-to-10-20200201
Ten,2020/02/02,Man Almost Dies After Teens Repeatedly Kick Him In Adelaide Street Fight,https://10daily.com.au/news/australia/a200131utxpw/man-almost-dies-after-teens-repeatedly-kick-him-in-adelaide-street-fight-20200131
Ten,2020/02/02,"Forget The Fear And Hype, Here Are The Raw Facts About Coronavirus",https://10daily.com.au/news/australia/a200131uqxri/forget-the-fear-and-hype-here-are-the-raw-facts-about-coronavirus-20200131
ABC,2020/02/02,Significant border restrictions applied to China travellers coming to Australia,https://www.abc.net.au/news/2020-02-01/australians-told-not-to-travel-to-china-due-to-coronavirus/11920742
ABC,2020/02/02,CapTel steps in to keep text-captioned telephones running,https://www.abc.net.au/news/2020-02-01/captel-to-keep-text-captioning-service-temporarily-running/11920730
ABC,2020/02/02,"With more than 200 dead from coronavirus, here's how countries around the world are responding",https://www.abc.net.au/news/2020-02-01/wuhan-coronavirus-evacuation-and-quarantine-around-the-world/11919916
ABC,2020/02/02,SA Legislative Council President Andrew McLachlan to replace Cory Bernardi in Senate,https://www.abc.net.au/news/2020-02-01/andrew-mclachlan-to-replace-cory-bernardi-in-senate/11920726
ABC,2020/02/02,Eyre Peninsula farm chosen to store Australia's nuclear waste,https://www.abc.net.au/news/2020-02-01/kimba-farm-eyre-peninsula-chosen-for-nuclear-dump/11920514
ABC,2020/02/02,Everything you need to know about coronavirus in one place,https://www.abc.net.au/news/2020-02-01/everything-you-need-to-know-about-coronavirus/11918302
ABC,2020/02/02,Fears Queensland rural firefighter numbers will plummet over blue card demand,https://www.abc.net.au/news/2020-02-01/firefighters-queensland-volunteers-need-blue-cards/11917716
ABC,2020/02/02,Six secrets of the Government's 'dodgy' sport grants hidden in the leaked spreadsheet,https://www.abc.net.au/news/2020-02-01/sport-rorts-grants-six-secrets-revealed/11910410
The Guardian,2020/02/01,Man in the middle: Ken Wyatt on being caught between the Uluru statement and his party,https://www.theguardian.com/australia-news/2020/feb/02/man-in-the-middle-ken-wyatt-on-being-caught-between-the-uluru-statement-and-his-party
The Guardian,2020/02/01,Don't hold your breath waiting for the truth on Bridget McKenzie's sports rort | Anne Davies,https://www.theguardian.com/australia-news/2020/feb/01/dont-hold-your-breath-waiting-for-the-truth-on-bridget-mckenzies-sports-rort
The Guardian,2020/02/01,Murray-Darling: thousands of fish have died in NSW in past two weeks,https://www.theguardian.com/australia-news/2020/feb/02/murray-darling-thousands-of-fish-have-died-in-nsw-in-past-two-weeks
The Guardian,2020/02/01,Australia fires live: firefighters battle bushfires south of Canberra – as it happened,https://www.theguardian.com/australia-news/live/2020/feb/01/canberra-fires-live-updates-act-bushfires-nsw-australia-fire-near-me-latest-news-saturday
The Guardian,2020/02/01,Terror on all sides: inside a firestorm tearing through the Australian bush,https://www.theguardian.com/australia-news/2020/feb/01/terror-on-all-sides-inside-a-firestorm-tearing-through-the-australian-bush
SBS,2020/02/01,"NSW bushfire conditions are 'deteriorating', RFS warns as five blazes burn",https://www.sbs.com.au/news/nsw-bushfire-conditions-are-deteriorating-rfs-warns-as-five-blazes-burn
SBS,2020/02/01,Fresh coronavirus cases in Victoria and SA takes Australian total to 11,https://www.sbs.com.au/news/fresh-coronavirus-cases-in-victoria-and-sa-takes-australian-total-to-11
SBS,2020/02/01,ACT in state of emergency as 'unpredictable' bushfires threaten homes,https://www.sbs.com.au/news/act-in-state-of-emergency-as-unpredictable-bushfires-threaten-homes
SBS,2020/02/01,'Waste of money': Welfare groups slam proposed expansion of cashless welfare card,https://www.sbs.com.au/news/waste-of-money-welfare-groups-slam-proposed-expansion-of-cashless-welfare-card
SBS,2020/02/01,'More smoking guns than a Clint Eastwood movie': Labor mounts pressure on Bridget McKenzie,https://www.sbs.com.au/news/more-smoking-guns-than-a-clint-eastwood-movie-labor-mounts-pressure-on-bridget-mckenzie
SBS,2020/01/31,Victorians brace for day of erratic weather conditions,https://www.sbs.com.au/news/victorians-brace-for-day-of-erratic-weather-conditions
SBS,2020/01/31,South Australian farming property to become a nuclear waste dump,https://www.sbs.com.au/news/south-australian-farming-property-to-become-a-nuclear-waste-dump
SMH,2020/02/03,Green light for $430m redevelopment of naval training base,https://www.smh.com.au/politics/federal/green-light-for-430m-redevelopment-of-naval-training-base-20200131-p53wlq.html?ref=rss&utm_medium=rss&utm_source=rss_politics_federal
SMH,2020/02/02,Angry voters unload on 'terminal' PM,https://www.smh.com.au/politics/federal/angry-voters-unload-on-terminal-pm-20200202-p53x01.html?ref=rss&utm_medium=rss&utm_source=rss_politics_federal
SMH,2020/02/02,Voters turn on PM over 'pathetic' response to bushfire crisis,https://www.smh.com.au/politics/federal/voters-turn-on-pm-over-pathetic-response-to-bushfire-crisis-20200202-p53wy9.html?ref=rss&utm_medium=rss&utm_source=rss_politics_federal
SMH,2020/02/02,"ACTU pushes for power over super, more for women",https://www.smh.com.au/politics/federal/actu-pushes-for-power-over-super-more-for-women-20200131-p53wh5.html?ref=rss&utm_medium=rss&utm_source=rss_politics_federal
New Daily,2020/02/02,The high cost of government deceit: All trust is lost,https://thenewdaily.com.au/news/national/2020/02/03/government-deceit-all-trust-lost/
New Daily,2020/02/02,PM announces resignation of ‘sports rorts’ minister Bridget McKenzie,https://thenewdaily.com.au/news/national/2020/02/02/sports-rorts-minister-bridget-mckenzie-resigns/
New Daily,2020/02/02,Condolences and climate: Bushfires to dominate as Parliament gets back to work,https://thenewdaily.com.au/news/national/2020/02/02/bushfires-on-new-parliament-agenda/
New Daily,2020/02/02,Govt backs down on plan to charge Wuhan evacuees for flight to safety,https://thenewdaily.com.au/news/national/2020/02/02/govt-drops-fee-for-wuhan-evacuation/
ABC,2020/02/02,UK police shoot man after terrorism-related stabbing attack,http://www.abc.net.au/news/2020-02-03/terror-attack-stabbings-man-shot-dead-streatham/11922586
ABC,2020/02/02,'One point and one shot': Novak Djokovic reveals how close he came to losing the Aus Open final,http://www.abc.net.au/news/2020-02-03/australian-open-final-novak-djokovic-beats-dominic-thiem-tennis/11922290
ABC,2020/02/02,Is it Barnaby's time again? There's no easy answer for the Nationals' leadership woes,http://www.abc.net.au/news/2020-02-03/bridget-mckenzie-resignation-michael-mccormack-nationals-unity/11918198
ABC,2020/02/02,McKenzie's ministerial career comes to a sudden end after an unexpected beginning,http://www.abc.net.au/news/2020-02-02/bridget-mckenzie-ministerial-career-comes-to-an-end/11913728
